25/09/2020 12:11:43 PM, 25/09/2020 12:12:16 PM, 1
25/09/2020 12:13:08 PM, 25/09/2020 12:13:12 PM, 0
25/09/2020 12:13:41 PM, 25/09/2020 12:13:51 PM, 0
25/09/2020 12:41:36 PM, 25/09/2020 12:41:46 PM, 0
25/09/2020 12:41:58 PM, 25/09/2020 12:43:08 PM, 1
25/09/2020 12:48:37 PM, 25/09/2020 12:48:50 PM, 0
25/09/2020 12:49:41 PM, 25/09/2020 12:50:02 PM, 0
28/10/2020 9:17:37 PM, 28/10/2020 9:17:44 PM, 0
